310,http://www.mindat.org/min-18.html,1
311,http://www.mindat.org/min-21.html,1
312,http://www.mindat.org/min-31.html,1
313,http://www.mindat.org/min-39.html,1
314,http://www.mindat.org/min-89.html,1
315,http://www.mindat.org/min-96.html,2
316,http://www.mindat.org/min-109.html,2
317,http://www.mindat.org/min-125.html,1
318,http://www.mindat.org/min-452.html,1
319,http://www.mindat.org/min-146.html,1
320,http://www.mindat.org/min-189.html,1
322,http://www.mindat.org/min-213.html,1
323,http://www.mindat.org/min-217.html,1
324,http://www.mindat.org/min-220.html,1
325,http://www.mindat.org/min-222.html,1
326,http://www.mindat.org/min-3725.html,1
327,http://www.mindat.org/min-1755.html,1
328,http://www.mindat.org/min-223.html,1
329,http://www.mindat.org/min-246.html,1
330,http://www.mindat.org/min-233.html,1
332,http://www.mindat.org/min-1960.html,1
333,http://www.mindat.org/min-2308.html,1
335,http://www.mindat.org/min-2573.html,1
336,http://www.mindat.org/min-260.html,1
337,http://www.mindat.org/min-262.html,1
338,http://www.mindat.org/min-268.html,6
339,http://www.mindat.org/min-280.html,1
340,http://www.mindat.org/min-283.html,1
341,http://www.mindat.org/min-289.html,1
342,http://www.mindat.org/min-307.html,1
343,http://www.mindat.org/min-322.html,1
344,http://www.mindat.org/min-29373.html,1
345,http://www.mindat.org/min-357.html,1
346,http://www.mindat.org/min-305.html,1
347,http://www.mindat.org/min-377.html,1
348,http://www.mindat.org/min-405.html,1
349,http://www.mindat.org/min-406.html,1
350,http://www.mindat.org/min-419.html,1
351,http://www.mindat.org/min-439.html,1
352,http://www.mindat.org/min-447.html,1
353,http://www.mindat.org/min-478.html,1
354,http://www.mindat.org/min-509.htmll,1
355,http://www.mindat.org/min-4723.html,1
356,http://www.mindat.org/min-4749.html,1
357,http://www.mindat.org/min-581.html,1
358,http://www.mindat.org/min-597.html,1
359,http://www.mindat.org/min-624.html,1
360,http://www.mindat.org/min-626.html,4
361,http://www.mindat.org/min-640.html,1
362,http://www.mindat.org/min-642.html,1
363,http://www.mindat.org/min-819.html,1
364,http://www.mindat.org/min-644.htmll,1
365,http://www.mindat.org/min-650.html,1
366,http://www.mindat.org/min-652.html,1
367,http://www.mindat.org/min-670.html,1
368,http://www.mindat.org/min-677.html,1
369,http://www.mindat.org/min-680.html,1
370,http://www.mindat.org/min-684.html,1
371,http://www.mindat.org/min-686.html,1
372,http://www.mindat.org/min-30633.html,1
373,http://www.mindat.org/min-691.html,1
374,http://www.mindat.org/min-712.html,1
375,http://www.mindat.org/min-716.html,1
376,http://www.mindat.org/min-721.html,1
377,http://www.mindat.org/min-722.html,1
378,http://www.mindat.org/min-727.html,1
379,http://www.mindat.org/min-738.html,1
380,http://www.mindat.org/min-741.html,1
381,http://www.mindat.org/min-760.html,1
382,http://www.mindat.org/min-766.html,1
383,http://www.mindat.org/min-779.html,1
384,http://www.mindat.org/min-783.html,1
385,http://www.mindat.org/min-787.html,1
386,http://www.mindat.org/min-820.html,1
